,eq,support,num_points,bases
620,x_1 - x_2**2 - cos(x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
621,x_1/(-x_2 + sin(x_2)),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
622,x_2**2*(x_1 - 1)**2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
623,x_1**2*x_2*(1 - x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
624,x_1**8/x_2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
625,x_1 - cos(x_1)**2,"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
626,(x_1 - sin(x_1))**2/x_2**2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]"
627,x_3*(x_1**4 - x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
628,x_1*(x_1*x_2 + x_3),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
629,tan(x_1**4*x_2**4*x_3**4),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
630,x_1**2 + exp(x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
631,x_1 - (x_1*x_2 + x_2**2 - x_3)**4/x_2**4,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
632,x_2**4/x_1**2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
633,exp(x_1)/(x_2 - x_3),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
634,-x_1 + cos(x_1)**2,"{'x_1': {'max': 10, 'min': -10}}",500,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
635,x_1 - exp(x_1/2),"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
636,x_1*(exp(2*x_1) + cos(x_1)),"{'x_1': {'max': 10, 'min': -10}}",500,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
637,x_1**2 - tan(x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
638,sqrt(x_1 - 1),"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
639,(x_1 + log(x_1)**2)/x_1,"{'x_1': {'max': 10, 'min': -10}}",500,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
640,x_1**2*x_3**2/x_2**2,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
641,x_1*tan(x_2)/x_3,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
642,x_1*exp(2*x_2) + x_2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
643,x_1**2/(x_1 - cos(x_1**2))**2,"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
644,tan((x_1 - 1)**2/x_1**2),"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
645,x_1**2*x_2**2*(x_1 - 1)**2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
646,cos(tan(x_1)/x_1)/x_2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
647,x_1 - 2*x_2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
648,x_1/log(x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
649,x_1**2/x_2**2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
650,(x_1 + x_2)/(x_1*x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
651,x_1 - x_2**2/x_1,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
652,sin(x_1) + sin(x_1**2),"{'x_1': {'max': 10, 'min': -10}}",500,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]"
653,exp(-x_2)*cos(x_1),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
654,x_1*log(x_1/x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
655,-x_1/(sin(x_1) - 1),"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
656,sqrt(x_1**2 + x_1 - x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
657,x_1*cos(x_2) - x_1/x_3,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
658,x_1/x_3 - x_2**2*x_3,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
659,exp(tan(x_1**2*x_2)),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]"
660,x_1**2*x_2**2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
661,(x_1**2 - x_2)/x_3,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
662,x_1 - tan(x_2*x_3**2),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
663,x_1 - x_2**2/x_3,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
664,x_1 + 1,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
665,x_2*tan(x_1),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
666,x_1/Abs(x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
667,x_1**2*sin(x_1)/x_2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]"
668,x_1*x_2**2*x_3/log(x_3),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
669,x_1**2/(x_2 + x_3),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
670,log(x_1)**2/x_1,"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
671,cos(x_1*(cos(x_2) - 1)),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
672,sqrt(x_1 - x_2 + log(x_3)),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
673,-x_1**3*(x_2 - 1)**3,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
674,x_1 - x_2*(x_1*(x_1 - x_2) + x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
675,x_3*(-sqrt(x_1) + x_1 - sin(x_2)),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
676,(sin(x_1) - cos(x_2/x_3))**2,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]"
677,x_3**2*(x_1**2 + x_1 - x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
678,log(x_1*cos(1)/x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
679,x_1 - cos(x_1**2*x_2**2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
680,sin(x_1**4/sin(x_2)),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]"
681,-x_3 + (x_1 - x_2)*Abs(x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
682,(x_1 - x_2)/x_2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
683,sqrt(x_1)*x_2**2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
684,x_3**2*tan(x_1*(x_2 - 1)),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
685,x_2*tan(cos(x_1)),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
686,x_1*(x_1 - x_2)*sin(x_3)**2,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]"
687,x_1**2/(x_1 - x_2**2)**2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
688,(x_2 + log(x_1))**2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
689,sin(log(x_1))/x_1**3,"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]"
690,x_1*(2*x_1 - 1),"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
691,x_1*(1 - x_2**3),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
692,x_1**2*sin(x_1)**2,"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]"
693,-x_1**2,"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
694,tan(x_1 - tan(x_2)**2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
695,-x_3 + (x_1 - x_2)**2,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
696,(x_1 + x_2*x_3 - x_2 + x_3)**2,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
697,-x_1**4 + x_1,"{'x_1': {'max': 10, 'min': -10}}",500,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
698,x_1**2*x_3/sin(x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]"
699,sqrt(x_1) - x_1**2,"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
700,x_1**5*(x_1 - x_2**2)/x_2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
701,x_1**2*(x_2 + x_3),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
702,tan(tan(cos(x_1))),"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
703,x_1 - x_2 + 1/sqrt(x_1),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
704,x_3*(x_1*x_2 - x_3*(x_1 - x_2))/x_2,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
705,exp(x_1/2),"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
706,sqrt(x_1*cos(x_2)),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
707,exp(x_1)/x_1**8,"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
708,x_1*x_2*exp(-x_2**6),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
709,x_1*(x_1 - x_2*x_3),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
710,cos((x_1 - x_2)/x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
711,x_1*cos(x_1)/x_2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
712,exp(4*x_1),"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
713,Abs(x_1 - x_2*x_3)/x_2,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
714,-x_3 + (x_1 + log(cos(x_2)))**2,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]"
715,x_1*x_2**3*(x_1 - x_3),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
716,(x_1 - x_2**2)**2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
717,x_1**2*cos(x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
718,x_1*exp(-x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
719,x_1*(-x_1*x_2**2 + x_1 + 1),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
720,x_1 + x_2*x_3 - x_3,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
721,log(log(x_1))**2/x_2**2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
722,x_1**2*tan(x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
723,x_1**12/x_2**4,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
724,(x_2 + tan(x_1))**3,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
725,x_1/tan(log(x_1)**2/x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]"
726,x_2**3*(x_2 - x_3)*tan(x_1),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
727,x_1**2*sqrt(x_1*tan(x_2)),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]"
728,x_1**2*x_2*x_3*sin(x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]"
729,-x_1 + x_1/(x_2*x_3),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
730,-x_1*cos(x_1) + sin(x_1),"{'x_1': {'max': 10, 'min': -10}}",500,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
731,x_1**5,"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
732,x_1*x_2 - x_2**3/x_1,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
733,-tan(x_2 - log(x_1)),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
734,x_1 + x_2*exp(2*x_1),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
735,x_3/(x_1*x_2),"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
736,x_1*tan(tan(x_1)),"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
737,x_1**2*x_2*(x_1 + x_2 + 1),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
738,cos(x_1),"{'x_1': {'max': 10, 'min': -10}}",500,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
739,cos(x_1*(x_1 - x_2)),"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
740,-x_1**2*x_2 + x_1**2 - x_3,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
741,x_3*(x_1 + x_2)/x_1,"{'x_1': {'max': 10, 'min': -10}, 'x_3': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
742,sin(2*x_1)/x_2,"{'x_1': {'max': 10, 'min': -10}, 'x_2': {'max': 10, 'min': -10}}",500,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
